model,sec_condition,class_id,class_name,retention_masked,mass_clean_masked,conf_threshold
Mask2Former-Swin-S,Night-RAIN,16,train,0.0,10965.0,0.8
Mask2Former-Swin-S,Night-RAIN,17,motorcycle,0.0,11550.0,0.8
Mask2Former-Swin-S,Night-RAIN,18,bicycle,0.5476564358791339,21015.0,0.8
Mask2Former-Swin-S,Sunset-EXTRASUNNY,0,road,0.9933203130033705,41827409.0,0.8
Mask2Former-Swin-S,Sunset-EXTRASUNNY,1,sidewalk,0.8810377163712071,808853.0,0.8
Mask2Former-Swin-S,Sunset-EXTRASUNNY,2,building,0.9440602779009223,17617070.0,0.8
Mask2Former-Swin-S,Sunset-EXTRASUNNY,3,wall,0.7959987530940402,1937596.0,0.8
Mask2Former-Swin-S,Sunset-EXTRASUNNY,4,fence,0.7710169840969119,1435696.0,0.8
Mask2Former-Swin-S,Sunset-EXTRASUNNY,5,pole,0.8916720513430921,823324.0,0.8
Mask2Former-Swin-S,Sunset-EXTRASUNNY,6,traffic light,0.7272025883524141,40180.0,0.8
Mask2Former-Swin-S,Sunset-EXTRASUNNY,7,traffic sign,0.4102128682139496,249685.0,0.8
Mask2Former-Swin-S,Sunset-EXTRASUNNY,8,vegetation,0.9535888014689757,18016363.0,0.8
Mask2Former-Swin-S,Sunset-EXTRASUNNY,9,terrain,0.6558657962202165,2366908.0,0.8
Mask2Former-Swin-S,Sunset-EXTRASUNNY,10,sky,0.9736436546846506,42951175.0,0.8
Mask2Former-Swin-S,Sunset-EXTRASUNNY,11,person,0.769276911331661,73352.0,0.8
Mask2Former-Swin-S,Sunset-EXTRASUNNY,12,rider,0.4841302173993556,27001.0,0.8
Mask2Former-Swin-S,Sunset-EXTRASUNNY,13,car,0.8823487653918158,3141361.0,0.8
Mask2Former-Swin-S,Sunset-EXTRASUNNY,14,truck,0.9396402966217413,333219.0,0.8
Mask2Former-Swin-S,Sunset-EXTRASUNNY,15,bus,0.11215614565113691,125780.0,0.8
Mask2Former-Swin-S,Sunset-EXTRASUNNY,16,train,0.9956224350205198,10965.0,0.8
Mask2Former-Swin-S,Sunset-EXTRASUNNY,17,motorcycle,0.0006060606060606061,11550.0,0.8
Mask2Former-Swin-S,Sunset-EXTRASUNNY,18,bicycle,0.1572686176540566,21015.0,0.8
Mask2Former-Swin-S,Sunset-FOGGY,0,road,0.9949709053219147,41827409.0,0.8
Mask2Former-Swin-S,Sunset-FOGGY,1,sidewalk,0.7699285284223462,808853.0,0.8
Mask2Former-Swin-S,Sunset-FOGGY,2,building,0.9360528169553733,17617070.0,0.8
Mask2Former-Swin-S,Sunset-FOGGY,3,wall,0.6314469063726391,1937596.0,0.8
Mask2Former-Swin-S,Sunset-FOGGY,4,fence,0.714596265504675,1435696.0,0.8
Mask2Former-Swin-S,Sunset-FOGGY,5,pole,0.8619231311124175,823324.0,0.8
Mask2Former-Swin-S,Sunset-FOGGY,6,traffic light,0.7693130910900946,40180.0,0.8
Mask2Former-Swin-S,Sunset-FOGGY,7,traffic sign,0.1685363558083185,249685.0,0.8
Mask2Former-Swin-S,Sunset-FOGGY,8,vegetation,0.8941216937069929,18016363.0,0.8
Mask2Former-Swin-S,Sunset-FOGGY,9,terrain,0.6058376582444269,2366908.0,0.8
Mask2Former-Swin-S,Sunset-FOGGY,10,sky,0.931914109451022,42951175.0,0.8
Mask2Former-Swin-S,Sunset-FOGGY,11,person,0.4857945250299924,73352.0,0.8
Mask2Former-Swin-S,Sunset-FOGGY,12,rider,0.658049701862894,27001.0,0.8
Mask2Former-Swin-S,Sunset-FOGGY,13,car,0.9738750178664598,3141361.0,0.8
Mask2Former-Swin-S,Sunset-FOGGY,14,truck,0.6913531341250049,333219.0,0.8
Mask2Former-Swin-S,Sunset-FOGGY,15,bus,0.0,125780.0,0.8
Mask2Former-Swin-S,Sunset-FOGGY,16,train,0.29247606019151845,10965.0,0.8
Mask2Former-Swin-S,Sunset-FOGGY,17,motorcycle,0.057662337662337665,11550.0,0.8
Mask2Former-Swin-S,Sunset-FOGGY,18,bicycle,0.5634070901736855,21015.0,0.8
Mask2Former-Swin-S,Sunset-RAIN,0,road,0.9929216509681487,41827409.0,0.8
