model,location_key,sec_condition,sec_illumination,sec_weather,pixel_agreement_masked,conf_threshold
SegFormer-B2,4361495,Night-FOGGY,Night,FOGGY,0.641442060470581,0.8
SegFormer-B2,4361495,Night-RAIN,Night,RAIN,0.6404731273651123,0.8
SegFormer-B2,450967,Day-FOGGY,Day,FOGGY,0.9921281337738037,0.8
SegFormer-B2,450967,Day-RAIN,Day,RAIN,0.9796291589736938,0.8
SegFormer-B2,450967,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9685084819793701,0.8
SegFormer-B2,450967,Sunset-FOGGY,Sunset,FOGGY,0.9864895939826965,0.8
SegFormer-B2,450967,Sunset-RAIN,Sunset,RAIN,0.9857683777809143,0.8
SegFormer-B2,450967,Night-EXTRASUNNY,Night,EXTRASUNNY,0.9585977792739868,0.8
SegFormer-B2,450967,Night-FOGGY,Night,FOGGY,0.5639135837554932,0.8
SegFormer-B2,450967,Night-RAIN,Night,RAIN,0.6715351939201355,0.8
SegFormer-B2,4561149,Day-FOGGY,Day,FOGGY,0.9881941080093384,0.8
SegFormer-B2,4561149,Day-RAIN,Day,RAIN,0.9956675171852112,0.8
SegFormer-B2,4561149,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9806982278823853,0.8
SegFormer-B2,4561149,Sunset-FOGGY,Sunset,FOGGY,0.7956506609916687,0.8
SegFormer-B2,4561149,Sunset-RAIN,Sunset,RAIN,0.995187520980835,0.8
SegFormer-B2,4561149,Night-EXTRASUNNY,Night,EXTRASUNNY,0.7517387866973877,0.8
SegFormer-B2,4561149,Night-FOGGY,Night,FOGGY,0.33842673897743225,0.8
SegFormer-B2,4561149,Night-RAIN,Night,RAIN,0.34815654158592224,0.8
SegFormer-B2,460731,Day-FOGGY,Day,FOGGY,0.9903906583786011,0.8
SegFormer-B2,460731,Day-RAIN,Day,RAIN,0.9810144305229187,0.8
SegFormer-B2,460731,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9606815576553345,0.8
SegFormer-B2,460731,Sunset-FOGGY,Sunset,FOGGY,0.9646493792533875,0.8
SegFormer-B2,460731,Sunset-RAIN,Sunset,RAIN,0.955907940864563,0.8
SegFormer-B2,460731,Night-EXTRASUNNY,Night,EXTRASUNNY,0.7974492311477661,0.8
SegFormer-B2,460731,Night-FOGGY,Night,FOGGY,0.5947462320327759,0.8
SegFormer-B2,460731,Night-RAIN,Night,RAIN,0.7854129672050476,0.8
SegFormer-B2,463639,Day-FOGGY,Day,FOGGY,0.9640685319900513,0.8
SegFormer-B2,463639,Day-RAIN,Day,RAIN,0.8904874920845032,0.8
SegFormer-B2,463639,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9210836291313171,0.8
SegFormer-B2,463639,Sunset-FOGGY,Sunset,FOGGY,0.9226363301277161,0.8
SegFormer-B2,463639,Sunset-RAIN,Sunset,RAIN,0.9184263348579407,0.8
SegFormer-B2,463639,Night-EXTRASUNNY,Night,EXTRASUNNY,0.8431615829467773,0.8
SegFormer-B2,463639,Night-FOGGY,Night,FOGGY,0.8632447719573975,0.8
SegFormer-B2,463639,Night-RAIN,Night,RAIN,0.8542059659957886,0.8
SegFormer-B2,4641194,Day-FOGGY,Day,FOGGY,0.9309455156326294,0.8
SegFormer-B2,4641194,Day-RAIN,Day,RAIN,0.986805260181427,0.8
SegFormer-B2,4641194,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.964892566204071,0.8
SegFormer-B2,4641194,Sunset-FOGGY,Sunset,FOGGY,0.7836878299713135,0.8
SegFormer-B2,4641194,Sunset-RAIN,Sunset,RAIN,0.96086186170578,0.8
SegFormer-B2,4641194,Night-EXTRASUNNY,Night,EXTRASUNNY,0.8763344287872314,0.8
SegFormer-B2,4641194,Night-FOGGY,Night,FOGGY,0.5743094682693481,0.8
SegFormer-B2,4641194,Night-RAIN,Night,RAIN,0.5885088443756104,0.8
SegFormer-B2,471118,Day-FOGGY,Day,FOGGY,0.976483166217804,0.8
SegFormer-B2,471118,Day-RAIN,Day,RAIN,0.8868072628974915,0.8
SegFormer-B2,471118,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.8889932036399841,0.8
SegFormer-B2,471118,Sunset-FOGGY,Sunset,FOGGY,0.9021614789962769,0.8
SegFormer-B2,471118,Sunset-RAIN,Sunset,RAIN,0.8733179569244385,0.8
SegFormer-B2,471118,Night-EXTRASUNNY,Night,EXTRASUNNY,0.6596348881721497,0.8
SegFormer-B2,471118,Night-FOGGY,Night,FOGGY,0.6109804511070251,0.8
SegFormer-B2,471118,Night-RAIN,Night,RAIN,0.6598111987113953,0.8
SegFormer-B2,4811864,Day-FOGGY,Day,FOGGY,0.9746288657188416,0.8
SegFormer-B2,4811864,Day-RAIN,Day,RAIN,0.9747936129570007,0.8
SegFormer-B2,4811864,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9512781500816345,0.8
SegFormer-B2,4811864,Sunset-FOGGY,Sunset,FOGGY,0.975124180316925,0.8
SegFormer-B2,4811864,Sunset-RAIN,Sunset,RAIN,0.9636636972427368,0.8
SegFormer-B2,4811864,Night-EXTRASUNNY,Night,EXTRASUNNY,0.7784228324890137,0.8
SegFormer-B2,4811864,Night-FOGGY,Night,FOGGY,0.7234163284301758,0.8
SegFormer-B2,4811864,Night-RAIN,Night,RAIN,0.7876241207122803,0.8
SegFormer-B2,481618,Day-FOGGY,Day,FOGGY,0.9689177870750427,0.8
SegFormer-B2,481618,Day-RAIN,Day,RAIN,0.9570177793502808,0.8
SegFormer-B2,481618,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.947409987449646,0.8
SegFormer-B2,481618,Sunset-FOGGY,Sunset,FOGGY,0.962279736995697,0.8
SegFormer-B2,481618,Sunset-RAIN,Sunset,RAIN,0.9570667743682861,0.8
SegFormer-B2,481618,Night-EXTRASUNNY,Night,EXTRASUNNY,0.8844777941703796,0.8
SegFormer-B2,481618,Night-FOGGY,Night,FOGGY,0.8392452001571655,0.8
SegFormer-B2,481618,Night-RAIN,Night,RAIN,0.8882394433021545,0.8
SegFormer-B2,4911785,Day-FOGGY,Day,FOGGY,0.9776455163955688,0.8
SegFormer-B2,4911785,Day-RAIN,Day,RAIN,0.9377703070640564,0.8
SegFormer-B2,4911785,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9660078287124634,0.8
SegFormer-B2,4911785,Sunset-FOGGY,Sunset,FOGGY,0.9302583932876587,0.8
SegFormer-B2,4911785,Sunset-RAIN,Sunset,RAIN,0.9654456377029419,0.8
SegFormer-B2,4911785,Night-EXTRASUNNY,Night,EXTRASUNNY,0.6123644113540649,0.8
SegFormer-B2,4911785,Night-FOGGY,Night,FOGGY,0.4242468476295471,0.8
SegFormer-B2,4911785,Night-RAIN,Night,RAIN,0.43828991055488586,0.8
SegFormer-B2,5370,Day-FOGGY,Day,FOGGY,0.9421873092651367,0.8
SegFormer-B2,5370,Day-RAIN,Day,RAIN,0.8845712542533875,0.8
SegFormer-B2,5370,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.896858811378479,0.8
SegFormer-B2,5370,Sunset-FOGGY,Sunset,FOGGY,0.9394117593765259,0.8
SegFormer-B2,5370,Sunset-RAIN,Sunset,RAIN,0.781169593334198,0.8
SegFormer-B2,5370,Night-EXTRASUNNY,Night,EXTRASUNNY,0.8275797367095947,0.8
SegFormer-B2,5370,Night-FOGGY,Night,FOGGY,0.6285327076911926,0.8
SegFormer-B2,5370,Night-RAIN,Night,RAIN,0.8093098998069763,0.8
SegFormer-B2,550217,Day-FOGGY,Day,FOGGY,0.9799053072929382,0.8
SegFormer-B2,550217,Day-RAIN,Day,RAIN,0.9700436592102051,0.8
SegFormer-B2,550217,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9841212630271912,0.8
SegFormer-B2,550217,Sunset-FOGGY,Sunset,FOGGY,0.9543876647949219,0.8
SegFormer-B2,550217,Sunset-RAIN,Sunset,RAIN,0.9127410650253296,0.8
SegFormer-B2,550217,Night-EXTRASUNNY,Night,EXTRASUNNY,0.8639092445373535,0.8
SegFormer-B2,550217,Night-FOGGY,Night,FOGGY,0.7785342931747437,0.8
SegFormer-B2,550217,Night-RAIN,Night,RAIN,0.8723222017288208,0.8
SegFormer-B2,564213,Day-FOGGY,Day,FOGGY,0.9703428149223328,0.8
SegFormer-B2,564213,Day-RAIN,Day,RAIN,0.9582895040512085,0.8
SegFormer-B2,564213,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9314520359039307,0.8
SegFormer-B2,564213,Sunset-FOGGY,Sunset,FOGGY,0.9208070635795593,0.8
SegFormer-B2,564213,Sunset-RAIN,Sunset,RAIN,0.9537690877914429,0.8
SegFormer-B2,564213,Night-EXTRASUNNY,Night,EXTRASUNNY,0.6442664265632629,0.8
SegFormer-B2,564213,Night-FOGGY,Night,FOGGY,0.5319519639015198,0.8
SegFormer-B2,564213,Night-RAIN,Night,RAIN,0.5677875280380249,0.8
SegFormer-B2,568243,Day-FOGGY,Day,FOGGY,0.9966857433319092,0.8
SegFormer-B2,568243,Day-RAIN,Day,RAIN,0.9902568459510803,0.8
SegFormer-B2,568243,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9871603846549988,0.8
SegFormer-B2,568243,Sunset-FOGGY,Sunset,FOGGY,0.9683092832565308,0.8
SegFormer-B2,568243,Sunset-RAIN,Sunset,RAIN,0.9654251933097839,0.8
SegFormer-B2,568243,Night-EXTRASUNNY,Night,EXTRASUNNY,0.7377831339836121,0.8
SegFormer-B2,568243,Night-FOGGY,Night,FOGGY,0.7387493848800659,0.8
SegFormer-B2,568243,Night-RAIN,Night,RAIN,0.7433608770370483,0.8
SegFormer-B2,5791659,Day-FOGGY,Day,FOGGY,0.9683956503868103,0.8
SegFormer-B2,5791659,Day-RAIN,Day,RAIN,0.9788047075271606,0.8
SegFormer-B2,5791659,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9718213081359863,0.8
SegFormer-B2,5791659,Sunset-FOGGY,Sunset,FOGGY,0.8787344694137573,0.8
SegFormer-B2,5791659,Sunset-RAIN,Sunset,RAIN,0.9667909741401672,0.8
SegFormer-B2,5791659,Night-EXTRASUNNY,Night,EXTRASUNNY,0.8107280135154724,0.8
SegFormer-B2,5791659,Night-FOGGY,Night,FOGGY,0.6577901244163513,0.8
SegFormer-B2,5791659,Night-RAIN,Night,RAIN,0.6516134142875671,0.8
SegFormer-B2,5951694,Day-FOGGY,Day,FOGGY,0.9494848847389221,0.8
SegFormer-B2,5951694,Day-RAIN,Day,RAIN,0.9681364297866821,0.8
SegFormer-B2,5951694,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9508234262466431,0.8
SegFormer-B2,5951694,Sunset-FOGGY,Sunset,FOGGY,0.958803117275238,0.8
SegFormer-B2,5951694,Sunset-RAIN,Sunset,RAIN,0.9631187319755554,0.8
SegFormer-B2,5951694,Night-EXTRASUNNY,Night,EXTRASUNNY,0.9202154278755188,0.8
SegFormer-B2,5951694,Night-FOGGY,Night,FOGGY,0.4458882510662079,0.8
SegFormer-B2,5951694,Night-RAIN,Night,RAIN,0.5511958599090576,0.8
SegFormer-B2,596621,Day-FOGGY,Day,FOGGY,0.9883437752723694,0.8
SegFormer-B2,596621,Day-RAIN,Day,RAIN,0.9018593430519104,0.8
SegFormer-B2,596621,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.992550253868103,0.8
SegFormer-B2,596621,Sunset-FOGGY,Sunset,FOGGY,0.7789672613143921,0.8
SegFormer-B2,596621,Sunset-RAIN,Sunset,RAIN,0.9891681671142578,0.8
SegFormer-B2,596621,Night-EXTRASUNNY,Night,EXTRASUNNY,0.6856637597084045,0.8
SegFormer-B2,596621,Night-FOGGY,Night,FOGGY,0.7398834824562073,0.8
SegFormer-B2,596621,Night-RAIN,Night,RAIN,0.8037145733833313,0.8
SegFormer-B2,60144,Day-FOGGY,Day,FOGGY,0.9838624000549316,0.8
SegFormer-B2,60144,Day-RAIN,Day,RAIN,0.9747046232223511,0.8
SegFormer-B2,60144,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9587361812591553,0.8
SegFormer-B2,60144,Sunset-FOGGY,Sunset,FOGGY,0.9228652715682983,0.8
SegFormer-B2,60144,Sunset-RAIN,Sunset,RAIN,0.9631475210189819,0.8
SegFormer-B2,60144,Night-EXTRASUNNY,Night,EXTRASUNNY,0.920961856842041,0.8
SegFormer-B2,60144,Night-FOGGY,Night,FOGGY,0.775962769985199,0.8
SegFormer-B2,60144,Night-RAIN,Night,RAIN,0.8089213371276855,0.8
SegFormer-B2,602947,Day-FOGGY,Day,FOGGY,0.9361001253128052,0.8
SegFormer-B2,602947,Day-RAIN,Day,RAIN,0.9379406571388245,0.8
SegFormer-B2,602947,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.8932041525840759,0.8
SegFormer-B2,602947,Sunset-FOGGY,Sunset,FOGGY,0.9144022464752197,0.8
SegFormer-B2,602947,Sunset-RAIN,Sunset,RAIN,0.9341432452201843,0.8
SegFormer-B2,602947,Night-EXTRASUNNY,Night,EXTRASUNNY,0.894458532333374,0.8
SegFormer-B2,602947,Night-FOGGY,Night,FOGGY,0.910134494304657,0.8
SegFormer-B2,602947,Night-RAIN,Night,RAIN,0.8586025238037109,0.8
SegFormer-B2,611370,Day-FOGGY,Day,FOGGY,0.9839614629745483,0.8
SegFormer-B2,611370,Day-RAIN,Day,RAIN,0.8706526756286621,0.8
SegFormer-B2,611370,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9548973441123962,0.8
SegFormer-B2,611370,Sunset-FOGGY,Sunset,FOGGY,0.902344822883606,0.8
SegFormer-B2,611370,Sunset-RAIN,Sunset,RAIN,0.8871083855628967,0.8
SegFormer-B2,611370,Night-EXTRASUNNY,Night,EXTRASUNNY,0.7897531390190125,0.8
SegFormer-B2,611370,Night-FOGGY,Night,FOGGY,0.7100436687469482,0.8
SegFormer-B2,611370,Night-RAIN,Night,RAIN,0.7823305130004883,0.8
SegFormer-B2,6461059,Day-FOGGY,Day,FOGGY,0.9849031567573547,0.8
SegFormer-B2,6461059,Day-RAIN,Day,RAIN,0.9784629940986633,0.8
SegFormer-B2,6461059,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9834737777709961,0.8
SegFormer-B2,6461059,Sunset-FOGGY,Sunset,FOGGY,0.9725303649902344,0.8
SegFormer-B2,6461059,Sunset-RAIN,Sunset,RAIN,0.9717419743537903,0.8
SegFormer-B2,6461059,Night-EXTRASUNNY,Night,EXTRASUNNY,0.8610949516296387,0.8
SegFormer-B2,6461059,Night-FOGGY,Night,FOGGY,0.9570094347000122,0.8
SegFormer-B2,6461059,Night-RAIN,Night,RAIN,0.9158704876899719,0.8
SegFormer-B2,6521874,Day-FOGGY,Day,FOGGY,0.9614302515983582,0.8
SegFormer-B2,6521874,Day-RAIN,Day,RAIN,0.9289924502372742,0.8
SegFormer-B2,6521874,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9503145813941956,0.8
SegFormer-B2,6521874,Sunset-FOGGY,Sunset,FOGGY,0.8027635812759399,0.8
SegFormer-B2,6521874,Sunset-RAIN,Sunset,RAIN,0.9448046088218689,0.8
SegFormer-B2,6521874,Night-EXTRASUNNY,Night,EXTRASUNNY,0.44970035552978516,0.8
SegFormer-B2,6521874,Night-FOGGY,Night,FOGGY,0.3571019470691681,0.8
SegFormer-B2,6521874,Night-RAIN,Night,RAIN,0.4252060055732727,0.8
SegFormer-B2,6761290,Day-FOGGY,Day,FOGGY,0.8567560315132141,0.8
SegFormer-B2,6761290,Day-RAIN,Day,RAIN,0.9514292478561401,0.8
SegFormer-B2,6761290,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.898504912853241,0.8
SegFormer-B2,6761290,Sunset-FOGGY,Sunset,FOGGY,0.8353440165519714,0.8
SegFormer-B2,6761290,Sunset-RAIN,Sunset,RAIN,0.9443535208702087,0.8
SegFormer-B2,6761290,Night-EXTRASUNNY,Night,EXTRASUNNY,0.671458899974823,0.8
SegFormer-B2,6761290,Night-FOGGY,Night,FOGGY,0.4651623070240021,0.8
SegFormer-B2,6761290,Night-RAIN,Night,RAIN,0.4847581088542938,0.8
SegFormer-B2,677878,Day-FOGGY,Day,FOGGY,0.959792971611023,0.8
SegFormer-B2,677878,Day-RAIN,Day,RAIN,0.9298989772796631,0.8
SegFormer-B2,677878,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9327106475830078,0.8
SegFormer-B2,677878,Sunset-FOGGY,Sunset,FOGGY,0.8925226926803589,0.8
SegFormer-B2,677878,Sunset-RAIN,Sunset,RAIN,0.9547685384750366,0.8
SegFormer-B2,677878,Night-EXTRASUNNY,Night,EXTRASUNNY,0.8210228681564331,0.8
SegFormer-B2,677878,Night-FOGGY,Night,FOGGY,0.6874426603317261,0.8
SegFormer-B2,677878,Night-RAIN,Night,RAIN,0.6846259236335754,0.8
SegFormer-B2,6942171,Day-FOGGY,Day,FOGGY,0.8720714449882507,0.8
SegFormer-B2,6942171,Day-RAIN,Day,RAIN,0.927664041519165,0.8
SegFormer-B2,6942171,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.934616208076477,0.8
SegFormer-B2,6942171,Sunset-FOGGY,Sunset,FOGGY,0.6589177846908569,0.8
SegFormer-B2,6942171,Sunset-RAIN,Sunset,RAIN,0.9214448928833008,0.8
SegFormer-B2,6942171,Night-EXTRASUNNY,Night,EXTRASUNNY,0.531218945980072,0.8
SegFormer-B2,6942171,Night-FOGGY,Night,FOGGY,0.454295814037323,0.8
SegFormer-B2,6942171,Night-RAIN,Night,RAIN,0.5142697691917419,0.8
SegFormer-B2,706997,Day-FOGGY,Day,FOGGY,0.9899187684059143,0.8
SegFormer-B2,706997,Day-RAIN,Day,RAIN,0.9727383852005005,0.8
SegFormer-B2,706997,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9733907580375671,0.8
SegFormer-B2,706997,Sunset-FOGGY,Sunset,FOGGY,0.9725725650787354,0.8
SegFormer-B2,706997,Sunset-RAIN,Sunset,RAIN,0.9771431088447571,0.8
SegFormer-B2,706997,Night-EXTRASUNNY,Night,EXTRASUNNY,0.7705594301223755,0.8
SegFormer-B2,706997,Night-FOGGY,Night,FOGGY,0.9689555764198303,0.8
SegFormer-B2,706997,Night-RAIN,Night,RAIN,0.5213502645492554,0.8
SegFormer-B2,709297,Day-FOGGY,Day,FOGGY,0.9406991004943848,0.8
SegFormer-B2,709297,Day-RAIN,Day,RAIN,0.9137648344039917,0.8
SegFormer-B2,709297,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.8239012360572815,0.8
SegFormer-B2,709297,Sunset-FOGGY,Sunset,FOGGY,0.8176444172859192,0.8
SegFormer-B2,709297,Sunset-RAIN,Sunset,RAIN,0.9109886288642883,0.8
SegFormer-B2,709297,Night-EXTRASUNNY,Night,EXTRASUNNY,0.7821508646011353,0.8
SegFormer-B2,709297,Night-FOGGY,Night,FOGGY,0.807341992855072,0.8
SegFormer-B2,709297,Night-RAIN,Night,RAIN,0.8226436376571655,0.8
SegFormer-B2,721627,Day-FOGGY,Day,FOGGY,0.9898175001144409,0.8
SegFormer-B2,721627,Day-RAIN,Day,RAIN,0.9883061051368713,0.8
SegFormer-B2,721627,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.8678960800170898,0.8
SegFormer-B2,721627,Sunset-FOGGY,Sunset,FOGGY,0.8613776564598083,0.8
SegFormer-B2,721627,Sunset-RAIN,Sunset,RAIN,0.9771692752838135,0.8
SegFormer-B2,721627,Night-EXTRASUNNY,Night,EXTRASUNNY,0.8714372515678406,0.8
SegFormer-B2,721627,Night-FOGGY,Night,FOGGY,0.8357137441635132,0.8
SegFormer-B2,721627,Night-RAIN,Night,RAIN,0.8669585585594177,0.8
SegFormer-B2,730301,Day-FOGGY,Day,FOGGY,0.9707982540130615,0.8
SegFormer-B2,730301,Day-RAIN,Day,RAIN,0.9505941271781921,0.8
SegFormer-B2,730301,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9757881164550781,0.8
SegFormer-B2,730301,Sunset-FOGGY,Sunset,FOGGY,0.9542080163955688,0.8
SegFormer-B2,730301,Sunset-RAIN,Sunset,RAIN,0.9361525774002075,0.8
SegFormer-B2,730301,Night-EXTRASUNNY,Night,EXTRASUNNY,0.7164570689201355,0.8
SegFormer-B2,730301,Night-FOGGY,Night,FOGGY,0.7366057634353638,0.8
SegFormer-B2,730301,Night-RAIN,Night,RAIN,0.572822093963623,0.8
SegFormer-B2,7402052,Day-FOGGY,Day,FOGGY,0.9543358087539673,0.8
SegFormer-B2,7402052,Day-RAIN,Day,RAIN,0.993044912815094,0.8
SegFormer-B2,7402052,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9039249420166016,0.8
SegFormer-B2,7402052,Sunset-FOGGY,Sunset,FOGGY,0.6054211854934692,0.8
SegFormer-B2,7402052,Sunset-RAIN,Sunset,RAIN,0.9595963358879089,0.8
SegFormer-B2,7402052,Night-EXTRASUNNY,Night,EXTRASUNNY,0.832139790058136,0.8
SegFormer-B2,7402052,Night-FOGGY,Night,FOGGY,0.6468093395233154,0.8
SegFormer-B2,7402052,Night-RAIN,Night,RAIN,0.6855515241622925,0.8
SegFormer-B2,740535,Day-FOGGY,Day,FOGGY,0.9701293706893921,0.8
SegFormer-B2,740535,Day-RAIN,Day,RAIN,0.9783796668052673,0.8
SegFormer-B2,740535,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9676303863525391,0.8
SegFormer-B2,740535,Sunset-FOGGY,Sunset,FOGGY,0.9388351440429688,0.8
SegFormer-B2,740535,Sunset-RAIN,Sunset,RAIN,0.9647825360298157,0.8
SegFormer-B2,740535,Night-EXTRASUNNY,Night,EXTRASUNNY,0.6804741024971008,0.8
SegFormer-B2,740535,Night-FOGGY,Night,FOGGY,0.5387603044509888,0.8
SegFormer-B2,740535,Night-RAIN,Night,RAIN,0.6871151328086853,0.8
SegFormer-B2,754244,Day-FOGGY,Day,FOGGY,0.9525615572929382,0.8
SegFormer-B2,754244,Day-RAIN,Day,RAIN,0.9744457602500916,0.8
SegFormer-B2,754244,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9842588305473328,0.8
SegFormer-B2,754244,Sunset-FOGGY,Sunset,FOGGY,0.9285352826118469,0.8
SegFormer-B2,754244,Sunset-RAIN,Sunset,RAIN,0.9837919473648071,0.8
SegFormer-B2,754244,Night-EXTRASUNNY,Night,EXTRASUNNY,0.7890765070915222,0.8
SegFormer-B2,754244,Night-FOGGY,Night,FOGGY,0.6680763363838196,0.8
SegFormer-B2,754244,Night-RAIN,Night,RAIN,0.6892191767692566,0.8
SegFormer-B2,7601172,Day-FOGGY,Day,FOGGY,0.9409918785095215,0.8
SegFormer-B2,7601172,Day-RAIN,Day,RAIN,0.8179816603660583,0.8
SegFormer-B2,7601172,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9712883830070496,0.8
SegFormer-B2,7601172,Sunset-FOGGY,Sunset,FOGGY,0.6232742667198181,0.8
SegFormer-B2,7601172,Sunset-RAIN,Sunset,RAIN,0.975450873374939,0.8
SegFormer-B2,7601172,Night-EXTRASUNNY,Night,EXTRASUNNY,0.819207489490509,0.8
SegFormer-B2,7601172,Night-FOGGY,Night,FOGGY,0.6581069231033325,0.8
SegFormer-B2,7601172,Night-RAIN,Night,RAIN,0.5980244278907776,0.8
SegFormer-B2,764275,Day-FOGGY,Day,FOGGY,0.822921097278595,0.8
SegFormer-B2,764275,Day-RAIN,Day,RAIN,0.9240805506706238,0.8
SegFormer-B2,764275,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9063229560852051,0.8
SegFormer-B2,764275,Sunset-FOGGY,Sunset,FOGGY,0.6244155168533325,0.8
SegFormer-B2,764275,Sunset-RAIN,Sunset,RAIN,0.9103480577468872,0.8
SegFormer-B2,764275,Night-EXTRASUNNY,Night,EXTRASUNNY,0.7240405082702637,0.8
SegFormer-B2,764275,Night-FOGGY,Night,FOGGY,0.5913754105567932,0.8
SegFormer-B2,764275,Night-RAIN,Night,RAIN,0.6117594242095947,0.8
SegFormer-B2,80078,Day-FOGGY,Day,FOGGY,0.9843475222587585,0.8
SegFormer-B2,80078,Day-RAIN,Day,RAIN,0.9741705656051636,0.8
SegFormer-B2,80078,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.986087441444397,0.8
SegFormer-B2,80078,Sunset-FOGGY,Sunset,FOGGY,0.9628638625144958,0.8
SegFormer-B2,80078,Sunset-RAIN,Sunset,RAIN,0.9694610834121704,0.8
SegFormer-B2,80078,Night-EXTRASUNNY,Night,EXTRASUNNY,0.7416073679924011,0.8
SegFormer-B2,80078,Night-FOGGY,Night,FOGGY,0.5654947757720947,0.8
SegFormer-B2,80078,Night-RAIN,Night,RAIN,0.7419600486755371,0.8
SegFormer-B2,802754,Day-FOGGY,Day,FOGGY,0.9703170657157898,0.8
SegFormer-B2,802754,Day-RAIN,Day,RAIN,0.9732115864753723,0.8
SegFormer-B2,802754,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9719915986061096,0.8
SegFormer-B2,802754,Sunset-FOGGY,Sunset,FOGGY,0.857613205909729,0.8
SegFormer-B2,802754,Sunset-RAIN,Sunset,RAIN,0.9506139159202576,0.8
SegFormer-B2,802754,Night-EXTRASUNNY,Night,EXTRASUNNY,0.730085551738739,0.8
SegFormer-B2,802754,Night-FOGGY,Night,FOGGY,0.7280264496803284,0.8
SegFormer-B2,802754,Night-RAIN,Night,RAIN,0.7428027391433716,0.8
SegFormer-B2,807294,Day-FOGGY,Day,FOGGY,0.9452569484710693,0.8
SegFormer-B2,807294,Day-RAIN,Day,RAIN,0.9733725786209106,0.8
SegFormer-B2,807294,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.8064262866973877,0.8
SegFormer-B2,807294,Sunset-FOGGY,Sunset,FOGGY,0.7872504591941833,0.8
SegFormer-B2,807294,Sunset-RAIN,Sunset,RAIN,0.8722331523895264,0.8
SegFormer-B2,807294,Night-EXTRASUNNY,Night,EXTRASUNNY,0.7909373641014099,0.8
SegFormer-B2,807294,Night-FOGGY,Night,FOGGY,0.7402941584587097,0.8
SegFormer-B2,807294,Night-RAIN,Night,RAIN,0.7846808433532715,0.8
SegFormer-B2,8211195,Day-FOGGY,Day,FOGGY,0.971786379814148,0.8
SegFormer-B2,8211195,Day-RAIN,Day,RAIN,0.9779042601585388,0.8
SegFormer-B2,8211195,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.967744767665863,0.8
SegFormer-B2,8211195,Sunset-FOGGY,Sunset,FOGGY,0.8696959018707275,0.8
SegFormer-B2,8211195,Sunset-RAIN,Sunset,RAIN,0.9603505730628967,0.8
SegFormer-B2,8211195,Night-EXTRASUNNY,Night,EXTRASUNNY,0.6756246089935303,0.8
SegFormer-B2,8211195,Night-FOGGY,Night,FOGGY,0.48828253149986267,0.8
SegFormer-B2,8211195,Night-RAIN,Night,RAIN,0.6578046679496765,0.8
SegFormer-B2,840214,Day-FOGGY,Day,FOGGY,0.9912775158882141,0.8
SegFormer-B2,840214,Day-RAIN,Day,RAIN,0.9675347805023193,0.8
SegFormer-B2,840214,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.970979630947113,0.8
SegFormer-B2,840214,Sunset-FOGGY,Sunset,FOGGY,0.9401761293411255,0.8
SegFormer-B2,840214,Sunset-RAIN,Sunset,RAIN,0.9745532870292664,0.8
