model,reference_model,sec_condition,class_id,class_name,retention_masked,mass_clean_masked,mass_reference_masked,metric_type,conf_threshold
Mask2Former-Swin-S,SegFormer-B5,Sunset-EXTRASUNNY,7,traffic sign,0.44728047455927816,23938.0,23938.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-S,SegFormer-B5,Sunset-EXTRASUNNY,8,vegetation,0.8693220118531402,3452081.0,3452081.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-S,SegFormer-B5,Sunset-EXTRASUNNY,9,terrain,0.6474363241775067,375535.0,375535.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-S,SegFormer-B5,Sunset-EXTRASUNNY,10,sky,0.9625167181641259,5289905.0,5289905.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-S,SegFormer-B5,Sunset-EXTRASUNNY,11,person,0.4788206754991603,5359.0,5359.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-S,SegFormer-B5,Sunset-EXTRASUNNY,12,rider,0.0,2378.0,2378.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-S,SegFormer-B5,Sunset-EXTRASUNNY,13,car,0.9264252330905554,337208.0,337208.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-S,SegFormer-B5,Sunset-EXTRASUNNY,14,truck,0.9602441150828248,45880.0,45880.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-S,SegFormer-B5,Sunset-EXTRASUNNY,15,bus,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-S,SegFormer-B5,Sunset-EXTRASUNNY,16,train,0.0,4979.0,4979.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-S,SegFormer-B5,Sunset-EXTRASUNNY,17,motorcycle,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-S,SegFormer-B5,Sunset-EXTRASUNNY,18,bicycle,0.712955779674166,1289.0,1289.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-S,SegFormer-B5,Night-RAIN,0,road,0.9666792967093282,3847968.0,3847968.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-S,SegFormer-B5,Night-RAIN,1,sidewalk,0.1431511791010339,273047.0,273047.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-S,SegFormer-B5,Night-RAIN,2,building,0.8913889733835622,1624034.0,1624034.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-S,SegFormer-B5,Night-RAIN,3,wall,0.6533164939698696,321469.0,321469.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-S,SegFormer-B5,Night-RAIN,4,fence,0.8448312416078088,240551.0,240551.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-S,SegFormer-B5,Night-RAIN,5,pole,0.3349217116982964,181317.0,181317.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-S,SegFormer-B5,Night-RAIN,6,traffic light,0.5235095088087738,8571.0,8571.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-S,SegFormer-B5,Night-RAIN,7,traffic sign,0.0007694280584765325,23394.0,23394.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-S,SegFormer-B5,Night-RAIN,8,vegetation,0.8026982566365315,1042525.0,1042525.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-S,SegFormer-B5,Night-RAIN,9,terrain,0.8450760661956217,74869.0,74869.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-S,SegFormer-B5,Night-RAIN,10,sky,0.1813854687783509,3857900.0,3857900.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-S,SegFormer-B5,Night-RAIN,11,person,0.7977129337539433,32968.0,32968.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-S,SegFormer-B5,Night-RAIN,12,rider,0.0,63.0,63.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-S,SegFormer-B5,Night-RAIN,13,car,0.38604045461098446,839311.0,839311.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-S,SegFormer-B5,Night-RAIN,14,truck,0.8949441891004596,21322.0,21322.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-S,SegFormer-B5,Night-RAIN,15,bus,0.0,1204.0,1204.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-S,SegFormer-B5,Night-RAIN,16,train,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-S,SegFormer-B5,Night-RAIN,17,motorcycle,0.0,7.0,7.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-S,SegFormer-B5,Night-RAIN,18,bicycle,0.1864328564836179,2167.0,2167.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-FOGGY,0,road,0.9698676030287385,4871335.0,4871335.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-FOGGY,1,sidewalk,0.3064127859029365,478965.0,478965.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-FOGGY,2,building,0.7855160364573646,1505320.0,1505320.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-FOGGY,3,wall,0.2630443341034147,327671.0,327671.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-FOGGY,4,fence,0.6869019442426515,256038.0,256038.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-FOGGY,5,pole,0.6198782961460446,113390.0,113390.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-FOGGY,6,traffic light,0.5596465390279823,2716.0,2716.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-FOGGY,7,traffic sign,0.4092420918547873,14131.0,14131.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-FOGGY,8,vegetation,0.859563529222309,2850271.0,2850271.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-FOGGY,9,terrain,0.6381354273638656,454753.0,454753.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-FOGGY,10,sky,0.9837841645205165,4713479.0,4713479.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-FOGGY,11,person,0.8690918848468586,26087.0,26087.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-FOGGY,12,rider,0.8577874708580883,13297.0,13297.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-FOGGY,13,car,0.9545363156572003,238740.0,238740.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-FOGGY,14,truck,0.35410254485398995,66605.0,66605.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-FOGGY,15,bus,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-FOGGY,16,train,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-FOGGY,17,motorcycle,0.0,131.0,131.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-FOGGY,18,bicycle,0.40875099443118534,37710.0,37710.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-EXTRASUNNY,0,road,0.9662428489895646,7257366.0,7257366.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-EXTRASUNNY,1,sidewalk,0.5341877279534033,544245.0,544245.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-EXTRASUNNY,2,building,0.8836170866030654,3615230.0,3615230.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-EXTRASUNNY,3,wall,0.6747442648945153,620564.0,620564.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-EXTRASUNNY,4,fence,0.11040952476977885,238032.0,238032.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-EXTRASUNNY,5,pole,0.5628938327144992,259628.0,259628.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-EXTRASUNNY,6,traffic light,0.453746462088485,6713.0,6713.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-EXTRASUNNY,7,traffic sign,0.05039819805325396,24862.0,24862.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-EXTRASUNNY,8,vegetation,0.8217416436929097,2518816.0,2518816.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-EXTRASUNNY,9,terrain,0.6513035620568145,253421.0,253421.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-EXTRASUNNY,10,sky,0.9046919008728089,5768387.0,5768387.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-EXTRASUNNY,11,person,0.8385836191083819,12539.0,12539.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-EXTRASUNNY,12,rider,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-EXTRASUNNY,13,car,0.28207676558866207,150927.0,150927.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-EXTRASUNNY,14,truck,0.0025383511753669574,9061.0,9061.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-EXTRASUNNY,15,bus,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-EXTRASUNNY,16,train,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-EXTRASUNNY,17,motorcycle,0.9917695473251029,243.0,243.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-EXTRASUNNY,18,bicycle,0.0,5.0,5.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Day-FOGGY,0,road,0.9803520658026295,12919119.0,12919119.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Day-FOGGY,1,sidewalk,0.5345205237060501,1491982.0,1491982.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Day-FOGGY,2,building,0.8376579922415823,7355108.0,7355108.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Day-FOGGY,3,wall,0.437973598378721,608902.0,608902.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Day-FOGGY,4,fence,0.4206363859448216,427885.0,427885.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Day-FOGGY,5,pole,0.6720131283646892,503947.0,503947.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Day-FOGGY,6,traffic light,0.39541618993135014,27968.0,27968.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Day-FOGGY,7,traffic sign,0.7589889245025546,63022.0,63022.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Day-FOGGY,8,vegetation,0.788271658664191,5790708.0,5790708.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Day-FOGGY,9,terrain,0.8923245098652224,927602.0,927602.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Day-FOGGY,10,sky,0.9826984956171407,11211973.0,11211973.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Day-FOGGY,11,person,0.6398054548922373,20972.0,20972.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Day-FOGGY,12,rider,0.31041833200106583,3753.0,3753.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Day-FOGGY,13,car,0.9572601700893368,1039101.0,1039101.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Day-FOGGY,14,truck,0.7896565481929714,120308.0,120308.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Day-FOGGY,15,bus,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Day-FOGGY,16,train,0.0,192.0,192.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Day-FOGGY,17,motorcycle,0.0,7.0,7.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Day-FOGGY,18,bicycle,0.0,2187.0,2187.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Day-RAIN,0,road,0.9678262184473796,9139336.0,9139336.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Day-RAIN,1,sidewalk,0.5163396499527478,1102594.0,1102594.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Day-RAIN,2,building,0.8240807092289287,4706971.0,4706971.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Day-RAIN,3,wall,0.4456340275401764,581623.0,581623.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Day-RAIN,4,fence,0.7574536759425826,675405.0,675405.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Day-RAIN,5,pole,0.5953066845034951,394689.0,394689.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Day-RAIN,6,traffic light,0.12245820153637596,4426.0,4426.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Day-RAIN,7,traffic sign,0.719494816112542,76487.0,76487.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Day-RAIN,8,vegetation,0.8881804360064646,3572103.0,3572103.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Day-RAIN,9,terrain,0.8402370954084366,289335.0,289335.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Day-RAIN,10,sky,0.9820488431805403,9025825.0,9025825.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Day-RAIN,11,person,0.8732338645868656,35388.0,35388.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Day-RAIN,12,rider,0.7506241084165478,11216.0,11216.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Day-RAIN,13,car,0.8563172853769003,391244.0,391244.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Day-RAIN,14,truck,0.26755351681957185,32700.0,32700.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Day-RAIN,15,bus,0.0,1340.0,1340.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Day-RAIN,16,train,0.0,20761.0,20761.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Day-RAIN,17,motorcycle,0.8854500708479379,13409.0,13409.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Day-RAIN,18,bicycle,0.0,1157.0,1157.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-RAIN,0,road,0.9656554706915107,6887356.0,6887356.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-RAIN,1,sidewalk,0.6517529862198,392302.0,392302.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-RAIN,2,building,0.8600975688312842,3601560.0,3601560.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-RAIN,3,wall,0.6020256536206298,486559.0,486559.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-RAIN,4,fence,0.3359364801104045,214484.0,214484.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-RAIN,5,pole,0.6079243077631474,225862.0,225862.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-RAIN,6,traffic light,0.6707501811236251,15183.0,15183.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-RAIN,7,traffic sign,0.5250745221813081,11406.0,11406.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-RAIN,8,vegetation,0.8127779717974989,1729492.0,1729492.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-RAIN,9,terrain,0.7620189976139824,154651.0,154651.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-RAIN,10,sky,0.9801741777153087,6706254.0,6706254.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-RAIN,11,person,0.5313988908849488,25606.0,25606.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-RAIN,12,rider,0.5032577534532187,3837.0,3837.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-RAIN,13,car,0.9019485755853244,658481.0,658481.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-RAIN,14,truck,0.0016153081510934394,72432.0,72432.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-RAIN,15,bus,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-RAIN,16,train,0.0,12.0,12.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-RAIN,17,motorcycle,0.4639382539888442,15418.0,15418.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-RAIN,18,bicycle,0.0,20698.0,20698.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-FOGGY,0,road,0.970769017691193,3956658.0,3956658.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-FOGGY,1,sidewalk,0.5146349134584197,610458.0,610458.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-FOGGY,2,building,0.8708766366844217,2071337.0,2071337.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-FOGGY,3,wall,0.6410740369468709,698300.0,698300.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-FOGGY,4,fence,0.880967723345959,190881.0,190881.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-FOGGY,5,pole,0.5631645972620185,62820.0,62820.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-FOGGY,6,traffic light,0.0,168.0,168.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-FOGGY,7,traffic sign,0.0,3995.0,3995.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-FOGGY,8,vegetation,0.821556956404039,4129878.0,4129878.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-FOGGY,9,terrain,0.8474365682765291,479689.0,479689.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-FOGGY,10,sky,0.6384262340707366,3046908.0,3046908.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-FOGGY,11,person,0.03701544739143107,6862.0,6862.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-FOGGY,12,rider,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-FOGGY,13,car,0.9520516635364252,584087.0,584087.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-FOGGY,14,truck,0.751275460146776,101924.0,101924.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-FOGGY,15,bus,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-FOGGY,16,train,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-FOGGY,17,motorcycle,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-FOGGY,18,bicycle,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-EXTRASUNNY,0,road,0.9796327127071736,6288810.0,6288810.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-EXTRASUNNY,1,sidewalk,0.6173211730486416,705137.0,705137.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-EXTRASUNNY,2,building,0.8026195426540265,2411566.0,2411566.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-EXTRASUNNY,3,wall,0.6697816250245918,243984.0,243984.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-EXTRASUNNY,4,fence,0.5281080118570037,95471.0,95471.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-EXTRASUNNY,5,pole,0.696198375120489,188814.0,188814.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-EXTRASUNNY,6,traffic light,0.4528137690968865,10342.0,10342.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-EXTRASUNNY,7,traffic sign,0.4320327512741248,23938.0,23938.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-EXTRASUNNY,8,vegetation,0.9085670353621482,3452081.0,3452081.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-EXTRASUNNY,9,terrain,0.406955410281332,375535.0,375535.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-EXTRASUNNY,10,sky,0.97148436503113,5289905.0,5289905.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-EXTRASUNNY,11,person,0.6012315730546743,5359.0,5359.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-EXTRASUNNY,12,rider,0.9520605550883096,2378.0,2378.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-EXTRASUNNY,13,car,0.9393934900714099,337208.0,337208.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-EXTRASUNNY,14,truck,0.9290322580645162,45880.0,45880.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-EXTRASUNNY,15,bus,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-EXTRASUNNY,16,train,0.3175336412934324,4979.0,4979.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-EXTRASUNNY,17,motorcycle,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Sunset-EXTRASUNNY,18,bicycle,0.682699767261443,1289.0,1289.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-RAIN,0,road,0.9790013846268992,3847968.0,3847968.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-RAIN,1,sidewalk,0.3853951883741627,273047.0,273047.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-RAIN,2,building,0.880164454685062,1624034.0,1624034.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-RAIN,3,wall,0.4401326410944757,321469.0,321469.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-RAIN,4,fence,0.826327888888427,240551.0,240551.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-RAIN,5,pole,0.5394199109846292,181317.0,181317.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-RAIN,6,traffic light,0.5672616964181543,8571.0,8571.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-RAIN,7,traffic sign,0.6016927417286484,23394.0,23394.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-RAIN,8,vegetation,0.8704242104505887,1042525.0,1042525.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-RAIN,9,terrain,0.9327492019393875,74869.0,74869.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-RAIN,10,sky,0.39182456777003033,3857900.0,3857900.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-RAIN,11,person,0.8381460810482892,32968.0,32968.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-RAIN,12,rider,0.0,63.0,63.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-RAIN,13,car,0.9678748401963039,839311.0,839311.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-RAIN,14,truck,0.0,21322.0,21322.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-RAIN,15,bus,0.0,1204.0,1204.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-RAIN,16,train,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-RAIN,17,motorcycle,0.0,7.0,7.0,reference_clean_vs_model_adverse,0.6
Mask2Former-Swin-L,SegFormer-B5,Night-RAIN,18,bicycle,0.5805260729118598,2167.0,2167.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-FOGGY,0,road,0.9888504896501678,4871335.0,4871335.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-FOGGY,1,sidewalk,0.34376833380309624,478965.0,478965.0,reference_clean_vs_model_adverse,0.6
